split	sample_id	scene_id	sentinel_request_id	sentinel_request_root	sentinel_date	planet_bounds
train	000166	lower__20200518_160556_84_2304_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0009	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0009	2020-05-18	588123.00000000,3845295.00000000,588891.00000000,3846063.00000000
train	000182	lower__20200518_160556_84_2304_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0009	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0009	2020-05-18	605787.00000000,3845295.00000000,606555.00000000,3846063.00000000
train	000198	lower__20200518_160556_84_2304_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0009	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0009	2020-05-18	588123.00000000,3844527.00000000,588891.00000000,3845295.00000000
train	000214	lower__20200518_160556_84_2304_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0009	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0009	2020-05-18	588891.00000000,3844527.00000000,589659.00000000,3845295.00000000
train	000230	lower__20200518_160556_84_2304_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0009	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0009	2020-05-18	602715.00000000,3844527.00000000,603483.00000000,3845295.00000000
train	000246	lower__20200518_160556_84_2304_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0009	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0009	2020-05-18	588891.00000000,3843759.00000000,589659.00000000,3844527.00000000
train	000262	lower__20200518_160556_84_2304_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0009	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0009	2020-05-18	589659.00000000,3843759.00000000,590427.00000000,3844527.00000000
train	000278	lower__20200518_160556_84_2304_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0009	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0009	2020-05-18	591195.00000000,3843759.00000000,591963.00000000,3844527.00000000
train	000294	lower__20200518_160556_84_2304_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0009	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0009	2020-05-18	606555.00000000,3843759.00000000,607323.00000000,3844527.00000000
train	000310	lower__20200518_160556_84_2304_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0009	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0009	2020-05-18	588891.00000000,3842991.00000000,589659.00000000,3843759.00000000
train	000326	lower__20200518_160556_84_2304_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0009	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0009	2020-05-18	589659.00000000,3842991.00000000,590427.00000000,3843759.00000000
train	000342	lower__20200518_160556_84_2304_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0009	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0009	2020-05-18	591195.00000000,3842991.00000000,591963.00000000,3843759.00000000
train	000358	lower__20200518_160556_84_2304_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0009	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0009	2020-05-18	605019.00000000,3842991.00000000,605787.00000000,3843759.00000000
train	000374	lower__20200518_160556_84_2304_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0009	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0009	2020-05-18	605787.00000000,3842991.00000000,606555.00000000,3843759.00000000
train	000390	lower__20200518_160556_84_2304_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0009	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0009	2020-05-18	593499.00000000,3841455.00000000,594267.00000000,3842223.00000000
train	000406	lower__20200518_160556_84_2304_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0009	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0009	2020-05-18	596571.00000000,3841455.00000000,597339.00000000,3842223.00000000
train	000422	lower__20200518_160556_84_2304_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0009	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0009	2020-05-18	586587.00000000,3840687.00000000,587355.00000000,3841455.00000000
train	000438	lower__20200518_160556_84_2304_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0009	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0009	2020-05-18	587355.00000000,3840687.00000000,588123.00000000,3841455.00000000
train	000454	lower__20200518_160556_84_2304_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0009	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0009	2020-05-18	605787.00000000,3839151.00000000,606555.00000000,3839919.00000000
train	000470	lower__20200518_160556_84_2304_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0009	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0009	2020-05-18	611931.00000000,3839151.00000000,612699.00000000,3839919.00000000
train	000486	lower__20200518_160556_84_2304_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0009	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0009	2020-05-18	609627.00000000,3838383.00000000,610395.00000000,3839151.00000000
train	000502	lower__20200518_160556_84_2304_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0009	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0009	2020-05-18	610395.00000000,3838383.00000000,611163.00000000,3839151.00000000
train	000518	lower__20200518_160556_84_2304_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0009	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0009	2020-05-18	611163.00000000,3838383.00000000,611931.00000000,3839151.00000000
train	000534	lower__20200518_160556_84_2304_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0009	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0009	2020-05-18	605787.00000000,3837615.00000000,606555.00000000,3838383.00000000
train	000550	lower__20200518_160556_84_2304_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0009	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0009	2020-05-18	610395.00000000,3837615.00000000,611163.00000000,3838383.00000000
train	000566	lower__20200518_160556_84_2304_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0009	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0009	2020-05-18	610395.00000000,3836847.00000000,611163.00000000,3837615.00000000
train	000582	lower__20200518_160556_84_2304_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0009	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0009	2020-05-18	614235.00000000,3836079.00000000,615003.00000000,3836847.00000000
train	000598	lower__20200710_155922_58_2304_3B_AnalyticMS_SR_8b_clip	pm5__20200705_20200723__0017	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200705_20200723__0017	2020-07-14	727761.00000000,3823767.00000000,728529.00000000,3824535.00000000
train	000614	lower__20200710_155922_58_2304_3B_AnalyticMS_SR_8b_clip	pm5__20200705_20200723__0017	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200705_20200723__0017	2020-07-14	707793.00000000,3816087.00000000,708561.00000000,3816855.00000000
train	000630	lower__20200710_155922_58_2304_3B_AnalyticMS_SR_8b_clip	pm5__20200705_20200723__0017	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200705_20200723__0017	2020-07-14	707025.00000000,3813783.00000000,707793.00000000,3814551.00000000
train	000646	lower__20200910_155846_97_220b_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0029	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0029	2020-09-07	716532.00000000,3810468.00000000,717300.00000000,3811236.00000000
train	000662	lower__20200910_155846_97_220b_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0029	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0029	2020-09-07	721140.00000000,3809700.00000000,721908.00000000,3810468.00000000
train	000678	lower__20200910_155846_97_220b_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0029	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0029	2020-09-07	734964.00000000,3808932.00000000,735732.00000000,3809700.00000000
train	000694	lower__20200910_155846_97_220b_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0029	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0029	2020-09-07	714996.00000000,3808164.00000000,715764.00000000,3808932.00000000
train	000710	lower__20200910_155846_97_220b_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0029	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0029	2020-09-07	734964.00000000,3808164.00000000,735732.00000000,3808932.00000000
train	000726	lower__20200910_155846_97_220b_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0029	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0029	2020-09-07	734196.00000000,3807396.00000000,734964.00000000,3808164.00000000
train	000742	lower__20200910_155846_97_220b_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0029	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0029	2020-09-07	714996.00000000,3806628.00000000,715764.00000000,3807396.00000000
train	000758	lower__20200910_155846_97_220b_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0029	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0029	2020-09-07	716532.00000000,3806628.00000000,717300.00000000,3807396.00000000
train	000774	lower__20200910_155846_97_220b_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0029	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0029	2020-09-07	721908.00000000,3805092.00000000,722676.00000000,3805860.00000000
train	000790	lower__20200910_155846_97_220b_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0029	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0029	2020-09-07	726516.00000000,3805092.00000000,727284.00000000,3805860.00000000
train	000806	lower__20200910_155846_97_220b_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0029	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0029	2020-09-07	720372.00000000,3804324.00000000,721140.00000000,3805092.00000000
train	000822	lower__20200910_155846_97_220b_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0029	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0029	2020-09-07	721140.00000000,3804324.00000000,721908.00000000,3805092.00000000
train	000838	lower__20200910_155846_97_220b_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0029	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0029	2020-09-07	728820.00000000,3804324.00000000,729588.00000000,3805092.00000000
train	000854	lower__20200910_155846_97_220b_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0029	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0029	2020-09-07	718836.00000000,3802788.00000000,719604.00000000,3803556.00000000
train	000870	lower__20200910_155846_97_220b_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0029	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0029	2020-09-07	717300.00000000,3800484.00000000,718068.00000000,3801252.00000000
train	000886	lower__20200910_155846_97_220b_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0029	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0029	2020-09-07	731892.00000000,3798948.00000000,732660.00000000,3799716.00000000
train	000902	lower__20200910_155846_97_220b_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0029	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0029	2020-09-07	725748.00000000,3797412.00000000,726516.00000000,3798180.00000000
train	000918	lower__20200910_155846_97_220b_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0029	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0029	2020-09-07	739572.00000000,3797412.00000000,740340.00000000,3798180.00000000
train	000934	lower__20200910_155846_97_220b_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0029	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0029	2020-09-07	735732.00000000,3796644.00000000,736500.00000000,3797412.00000000
train	000950	lower__20200910_155846_97_220b_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0029	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0029	2020-09-07	738036.00000000,3796644.00000000,738804.00000000,3797412.00000000
train	000966	lower__20200910_155846_97_220b_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0029	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0029	2020-09-07	724980.00000000,3795876.00000000,725748.00000000,3796644.00000000
train	000982	lower__20200910_155846_97_220b_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0029	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0029	2020-09-07	741876.00000000,3795108.00000000,742644.00000000,3795876.00000000
train	000998	lower__20200910_160128_42_222c_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0024	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0024	2020-09-10	654102.00000000,3779373.00000000,654870.00000000,3780141.00000000
train	001014	lower__20200910_160128_42_222c_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0024	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0024	2020-09-10	653334.00000000,3777069.00000000,654102.00000000,3777837.00000000
train	001030	lower__20200910_160128_42_222c_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0024	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0024	2020-09-10	653334.00000000,3776301.00000000,654102.00000000,3777069.00000000
train	001046	lower__20200911_160158_25_2235_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0025	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0025	2020-09-07	696168.00000000,3747921.00000000,696936.00000000,3748689.00000000
train	001062	lower__20200911_160158_25_2235_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0025	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0025	2020-09-07	703080.00000000,3747153.00000000,703848.00000000,3747921.00000000
train	001078	lower__20200911_160158_25_2235_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0025	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0025	2020-09-07	698472.00000000,3744849.00000000,699240.00000000,3745617.00000000
train	001094	lower__20200911_160158_25_2235_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0025	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0025	2020-09-07	696168.00000000,3743313.00000000,696936.00000000,3744081.00000000
train	001110	lower__20200911_160158_25_2235_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0025	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0025	2020-09-07	718440.00000000,3743313.00000000,719208.00000000,3744081.00000000
train	001126	lower__20200911_160158_25_2235_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0025	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0025	2020-09-07	712296.00000000,3741777.00000000,713064.00000000,3742545.00000000
train	001142	lower__20200911_160158_25_2235_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0025	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0025	2020-09-07	693864.00000000,3741009.00000000,694632.00000000,3741777.00000000
train	001158	lower__20200911_160158_25_2235_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0025	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0025	2020-09-07	712296.00000000,3741009.00000000,713064.00000000,3741777.00000000
train	001174	lower__20200911_160158_25_2235_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0025	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0025	2020-09-07	713064.00000000,3741009.00000000,713832.00000000,3741777.00000000
train	001190	lower__20200911_160158_25_2235_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0025	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0025	2020-09-07	700008.00000000,3739473.00000000,700776.00000000,3740241.00000000
train	001206	lower__20200911_160158_25_2235_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0025	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0025	2020-09-07	701544.00000000,3737937.00000000,702312.00000000,3738705.00000000
train	001222	lower__20200911_160158_25_2235_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0025	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0025	2020-09-07	719208.00000000,3737937.00000000,719976.00000000,3738705.00000000
train	001238	lower__20200911_160158_25_2235_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0025	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0025	2020-09-07	716136.00000000,3737169.00000000,716904.00000000,3737937.00000000
train	001254	lower__20200911_160158_25_2235_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0025	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0025	2020-09-07	691560.00000000,3734865.00000000,692328.00000000,3735633.00000000
train	001270	lower__20200911_160158_25_2235_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0025	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0025	2020-09-07	706152.00000000,3734097.00000000,706920.00000000,3734865.00000000
train	001286	lower__20200911_160158_25_2235_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0025	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0025	2020-09-07	686952.00000000,3732561.00000000,687720.00000000,3733329.00000000
train	001302	lower__20200911_160158_25_2235_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0025	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0025	2020-09-07	701544.00000000,3732561.00000000,702312.00000000,3733329.00000000
train	001318	lower__20200911_160158_25_2235_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0025	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0025	2020-09-07	702312.00000000,3732561.00000000,703080.00000000,3733329.00000000
train	001334	lower__20200911_160158_25_2235_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0025	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0025	2020-09-07	712296.00000000,3732561.00000000,713064.00000000,3733329.00000000
train	001350	lower__20200911_160158_25_2235_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0025	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0025	2020-09-07	713064.00000000,3732561.00000000,713832.00000000,3733329.00000000
train	001366	lower__20200911_160158_25_2235_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0025	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0025	2020-09-07	711528.00000000,3731793.00000000,712296.00000000,3732561.00000000
train	001382	lower__20200911_160158_25_2235_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0025	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0025	2020-09-07	713064.00000000,3731793.00000000,713832.00000000,3732561.00000000
train	001398	lower__20200911_160158_25_2235_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0025	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0025	2020-09-07	690792.00000000,3730257.00000000,691560.00000000,3731025.00000000
train	001414	lower__20200911_160158_25_2235_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0025	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0025	2020-09-07	708456.00000000,3730257.00000000,709224.00000000,3731025.00000000
train	001430	lower__20200911_160158_25_2235_3B_AnalyticMS_SR_8b_clip	pm5__20200905_20200924__0025	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200905_20200924__0025	2020-09-07	711528.00000000,3730257.00000000,712296.00000000,3731025.00000000
